"package","dep_name","dep_version","fetched_at"
"array-buffer-byte-length","call-bound","^1.0.3","2026-03-29 14:54:01.854254"
"array-buffer-byte-length","is-array-buffer","^3.0.5","2026-03-29 14:54:01.854254"
"apollo-link-http","apollo-link","^1.2.14","2026-03-29 14:54:01.938858"
"apollo-link-http","apollo-link-http-common","^0.2.16","2026-03-29 14:54:01.938858"
"apollo-link-http","tslib","^1.9.3","2026-03-29 14:54:01.938858"
"vinyl-sourcemap","convert-source-map","^2.0.0","2026-03-29 14:54:02.052724"
"vinyl-sourcemap","graceful-fs","^4.2.10","2026-03-29 14:54:02.052724"
"vinyl-sourcemap","now-and-later","^3.0.0","2026-03-29 14:54:02.052724"
"vinyl-sourcemap","streamx","^2.12.5","2026-03-29 14:54:02.052724"
"vinyl-sourcemap","vinyl","^3.0.0","2026-03-29 14:54:02.052724"
"vinyl-sourcemap","vinyl-contents","^2.0.0","2026-03-29 14:54:02.052724"
"ready-callback","get-ready","^3.1.0","2026-03-29 14:54:02.264592"
"ready-callback","once","^1.4.0","2026-03-29 14:54:02.264592"
"victory-polar-axis","lodash","^4.17.19","2026-03-29 14:54:02.360443"
"victory-polar-axis","victory-core","37.3.6","2026-03-29 14:54:02.360443"
"ndarray","is-buffer","^1.0.2","2026-03-29 14:54:02.448478"
"ndarray","iota-array","^1.0.0","2026-03-29 14:54:02.448478"
"subleveldown","levelup","^5.1.1","2026-03-29 14:54:02.542511"
"subleveldown","inherits","^2.0.3","2026-03-29 14:54:02.542511"
"subleveldown","reachdown","^1.1.0","2026-03-29 14:54:02.542511"
"subleveldown","encoding-down","^7.1.0","2026-03-29 14:54:02.542511"
"subleveldown","level-option-wrap","^1.1.0","2026-03-29 14:54:02.542511"
"subleveldown","abstract-leveldown","^7.2.0","2026-03-29 14:54:02.542511"
"react-native-safe-modules","dedent","^0.6.0","2026-03-29 14:54:02.702231"
"twilsock","@babel/runtime","^7.17.0","2026-03-29 14:54:02.767969"
"twilsock","@twilio/declarative-type-validator","^1.0.0","2026-03-29 14:54:02.767969"
"twilsock","@twilio/operation-retrier","^5.0.0","2026-03-29 14:54:02.767969"
"twilsock","core-js","^3.17.3","2026-03-29 14:54:02.767969"
"twilsock","iso8601-duration","=1.2.0","2026-03-29 14:54:02.767969"
"twilsock","javascript-state-machine","^3.1.0","2026-03-29 14:54:02.767969"
"twilsock","loglevel","^1.8.0","2026-03-29 14:54:02.767969"
"twilsock","platform","^1.3.6","2026-03-29 14:54:02.767969"
"twilsock","uuid","^9.0.0","2026-03-29 14:54:02.767969"
"twilsock","ws","^8.18.1","2026-03-29 14:54:02.767969"
"firebase-admin","@fastify/busboy","^3.0.0","2026-03-29 14:54:03.002323"
"firebase-admin","@firebase/database-compat","^2.0.0","2026-03-29 14:54:03.002323"
"firebase-admin","@firebase/database-types","^1.0.6","2026-03-29 14:54:03.002323"
"firebase-admin","farmhash-modern","^1.1.0","2026-03-29 14:54:03.002323"
"firebase-admin","fast-deep-equal","^3.1.1","2026-03-29 14:54:03.002323"
"firebase-admin","google-auth-library","^10.6.1","2026-03-29 14:54:03.002323"
"firebase-admin","jsonwebtoken","^9.0.0","2026-03-29 14:54:03.002323"
"firebase-admin","jwks-rsa","^3.1.0","2026-03-29 14:54:03.002323"
"firebase-admin","node-forge","^1.3.1","2026-03-29 14:54:03.002323"
"firebase-admin","uuid","^11.0.2","2026-03-29 14:54:03.002323"
"graphql-connection-transformer","graphql","^15.5.0","2026-03-29 14:54:03.260815"
"graphql-connection-transformer","cloudform-types","^4.2.0","2026-03-29 14:54:03.260815"
"graphql-connection-transformer","graphql-key-transformer","3.2.80","2026-03-29 14:54:03.260815"
"graphql-connection-transformer","graphql-mapping-template","4.20.16","2026-03-29 14:54:03.260815"
"graphql-connection-transformer","graphql-transformer-core","8.2.13","2026-03-29 14:54:03.260815"
"graphql-connection-transformer","graphql-transformer-common","4.31.1","2026-03-29 14:54:03.260815"
"graphql-connection-transformer","graphql-dynamodb-transformer","7.2.80","2026-03-29 14:54:03.260815"
"jasmine-ts","yargs","^17.0.1","2026-03-29 14:54:03.842852"
"value-loader","loader-utils","^0.2.16","2026-03-29 14:54:03.911549"
"react-star-ratings","classnames","^2.2.1","2026-03-29 14:54:03.98543"
"react-star-ratings","prop-types","^15.6.0","2026-03-29 14:54:03.98543"
"react-star-ratings","react","^16.1.0","2026-03-29 14:54:03.98543"
"trigram-utils","collapse-white-space","^2.0.0","2026-03-29 14:54:04.085461"
"trigram-utils","n-gram","^2.0.0","2026-03-29 14:54:04.085461"
"amd-name-resolver","ensure-posix-path","^1.0.1","2026-03-29 14:54:04.174612"
"amd-name-resolver","object-hash","^1.3.1","2026-03-29 14:54:04.174612"
"react-switch","prop-types","^15.7.2","2026-03-29 14:54:04.277672"
"conventional-changelog-jshint","compare-func","^2.0.0","2026-03-29 14:54:04.345142"
"web-component-analyzer","fast-glob","^3.2.2","2026-03-29 14:54:04.412308"
"web-component-analyzer","ts-simple-type","2.0.0-next.0","2026-03-29 14:54:04.412308"
"web-component-analyzer","typescript","~5.2.0","2026-03-29 14:54:04.412308"
"web-component-analyzer","yargs","^17.7.2","2026-03-29 14:54:04.412308"
"react-router-devtools","@babel/core","^7.28.5","2026-03-29 14:54:04.532487"
"react-router-devtools","@babel/generator","^7.28.5","2026-03-29 14:54:04.532487"
"react-router-devtools","@babel/parser","^7.28.5","2026-03-29 14:54:04.532487"
"react-router-devtools","@babel/traverse","^7.28.5","2026-03-29 14:54:04.532487"
"react-router-devtools","@babel/types","^7.28.5","2026-03-29 14:54:04.532487"
"react-router-devtools","@radix-ui/react-accordion","^1.2.12","2026-03-29 14:54:04.532487"
"react-router-devtools","@tanstack/devtools-client","^0.0.5","2026-03-29 14:54:04.532487"
"react-router-devtools","@tanstack/devtools-event-client","^0.4.0","2026-03-29 14:54:04.532487"
"react-router-devtools","@tanstack/devtools-vite","^0.4.1","2026-03-29 14:54:04.532487"
"react-router-devtools","@tanstack/react-devtools","^0.9.1","2026-03-29 14:54:04.532487"
"react-router-devtools","chalk","5.6.2","2026-03-29 14:54:04.532487"
"react-router-devtools","clsx","2.1.1","2026-03-29 14:54:04.532487"
"react-router-devtools","framer-motion","^12.23.24","2026-03-29 14:54:04.532487"
"react-router-devtools","goober","^2.1.18","2026-03-29 14:54:04.532487"
"react-router-devtools","react-d3-tree","^3.6.6","2026-03-29 14:54:04.532487"
"react-router-devtools","react-hotkeys-hook","^5.2.1","2026-03-29 14:54:04.532487"
"react-router-devtools","react-tooltip","^5.30.0","2026-03-29 14:54:04.532487"
"netlify-redirect-parser","filter-obj","^5.0.0","2026-03-29 14:54:04.873584"
"netlify-redirect-parser","@iarna/toml","^2.2.5","2026-03-29 14:54:04.873584"
"netlify-redirect-parser","path-exists","^5.0.0","2026-03-29 14:54:04.873584"
"netlify-redirect-parser","is-plain-obj","^4.0.0","2026-03-29 14:54:04.873584"
"netlify-redirect-parser","fast-safe-stringify","^2.1.1","2026-03-29 14:54:04.873584"
"react-scrolllock","exenv","^1.2.2","2026-03-29 14:54:05.006996"
"standard-json","concat-stream","^2.0.0","2026-03-29 14:54:05.091521"
"local-ssl-proxy","ansi-colors","^4.1.3","2026-03-29 14:54:05.165996"
"local-ssl-proxy","commander","^10.0.0","2026-03-29 14:54:05.165996"
"local-ssl-proxy","http-proxy","^1.18.1","2026-03-29 14:54:05.165996"
"country-locale-map","fuzzball","^2.1.2","2026-03-29 14:54:05.270171"
"vue-star-rating","vue","^2.3.3","2026-03-29 14:54:05.34161"
"ngx-perfect-scrollbar","perfect-scrollbar","1.5.0","2026-03-29 14:54:05.414554"
"ngx-perfect-scrollbar","resize-observer-polyfill","^1.5.0","2026-03-29 14:54:05.414554"
"ngx-perfect-scrollbar","tslib","^2.0.0","2026-03-29 14:54:05.414554"
"vow-fs","uuid","^2.0.2","2026-03-29 14:54:05.785266"
"vow-fs","vow","^0.4.7","2026-03-29 14:54:05.785266"
"vow-fs","vow-queue","^0.4.1","2026-03-29 14:54:05.785266"
"vow-fs","glob","^7.0.5","2026-03-29 14:54:05.785266"
"rollup-plugin-commonjs","estree-walker","^0.6.1","2026-03-29 14:54:05.904557"
"rollup-plugin-commonjs","is-reference","^1.1.2","2026-03-29 14:54:05.904557"
"rollup-plugin-commonjs","magic-string","^0.25.2","2026-03-29 14:54:05.904557"
"rollup-plugin-commonjs","resolve","^1.11.0","2026-03-29 14:54:05.904557"
"rollup-plugin-commonjs","rollup-pluginutils","^2.8.1","2026-03-29 14:54:05.904557"
"simple-oauth2","@hapi/hoek","^11.0.4","2026-03-29 14:54:06.049729"
"simple-oauth2","@hapi/wreck","^18.0.0","2026-03-29 14:54:06.049729"
"simple-oauth2","debug","^4.3.4","2026-03-29 14:54:06.049729"
"simple-oauth2","joi","^17.6.4","2026-03-29 14:54:06.049729"
"remark-lint-checkbox-content-indent","@types/mdast","^4.0.0","2026-03-29 14:54:06.169325"
"remark-lint-checkbox-content-indent","mdast-util-phrasing","^4.0.0","2026-03-29 14:54:06.169325"
"remark-lint-checkbox-content-indent","pluralize","^8.0.0","2026-03-29 14:54:06.169325"
"remark-lint-checkbox-content-indent","unified-lint-rule","^3.0.0","2026-03-29 14:54:06.169325"
"remark-lint-checkbox-content-indent","unist-util-position","^5.0.0","2026-03-29 14:54:06.169325"
"remark-lint-checkbox-content-indent","unist-util-visit-parents","^6.0.0","2026-03-29 14:54:06.169325"
"file-set","array-back","^6.2.2","2026-03-29 14:54:06.324683"
"file-set","fast-glob","^3.3.2","2026-03-29 14:54:06.324683"
"collections","weak-map","~1.0.x","2026-03-29 14:54:06.409241"
"ky-universal","node-fetch","^3.3.2","2026-03-29 14:54:06.491516"
"jscs-jsdoc","comment-parser","^0.3.1","2026-03-29 14:54:06.559005"
"jscs-jsdoc","jsdoctypeparser","~1.2.0","2026-03-29 14:54:06.559005"
"airbnb-js-shims","es5-shim","^4.5.13","2026-03-29 14:54:06.670641"
"airbnb-js-shims","es6-shim","^0.35.5","2026-03-29 14:54:06.670641"
"airbnb-js-shims","globalthis","^1.0.0","2026-03-29 14:54:06.670641"
"airbnb-js-shims","object.values","^1.1.0","2026-03-29 14:54:06.670641"
"airbnb-js-shims","array-includes","^3.0.3","2026-03-29 14:54:06.670641"
"airbnb-js-shims","object.entries","^1.1.0","2026-03-29 14:54:06.670641"
"airbnb-js-shims","object.fromentries","^2.0.0 || ^1.0.0","2026-03-29 14:54:06.670641"
"airbnb-js-shims","promise.allsettled","^1.0.0","2026-03-29 14:54:06.670641"
"airbnb-js-shims","array.prototype.flat","^1.2.1","2026-03-29 14:54:06.670641"
"airbnb-js-shims","array.prototype.flatmap","^1.2.1","2026-03-29 14:54:06.670641"
"airbnb-js-shims","function.prototype.name","^1.1.0","2026-03-29 14:54:06.670641"
"airbnb-js-shims","string.prototype.padend","^3.0.0","2026-03-29 14:54:06.670641"
"airbnb-js-shims","promise.prototype.finally","^3.1.0","2026-03-29 14:54:06.670641"
"airbnb-js-shims","string.prototype.matchall","^4.0.0 || ^3.0.1","2026-03-29 14:54:06.670641"
"airbnb-js-shims","string.prototype.padstart","^3.0.0","2026-03-29 14:54:06.670641"
"airbnb-js-shims","symbol.prototype.description","^1.0.0","2026-03-29 14:54:06.670641"
"airbnb-js-shims","object.getownpropertydescriptors","^2.0.3","2026-03-29 14:54:06.670641"
"sequelize-auto","lodash","^4.17.21","2026-03-29 14:54:07.005822"
"sequelize-auto","mkdirp","^1.0.4","2026-03-29 14:54:07.005822"
"sequelize-auto","reserved-words","^0.1.2","2026-03-29 14:54:07.005822"
"sequelize-auto","yargs","^16.2.0","2026-03-29 14:54:07.005822"
"postcss-normalize-string","postcss-value-parser","^4.2.0","2026-03-29 14:54:07.134366"
"carbon-react","@atlaskit/pragmatic-drag-and-drop","^1.7.7","2026-03-29 14:54:07.203049"
"carbon-react","@atlaskit/pragmatic-drag-and-drop-hitbox","^1.1.0","2026-03-29 14:54:07.203049"
"carbon-react","@floating-ui/dom","~1.2.9","2026-03-29 14:54:07.203049"
"carbon-react","@floating-ui/react-dom","~1.3.0","2026-03-29 14:54:07.203049"
"carbon-react","@lexical/headless","0.38.2","2026-03-29 14:54:07.203049"
"carbon-react","@lexical/link","0.38.2","2026-03-29 14:54:07.203049"
"carbon-react","@lexical/react","0.38.2","2026-03-29 14:54:07.203049"
"carbon-react","@lexical/selection","0.38.2","2026-03-29 14:54:07.203049"
"carbon-react","@styled-system/prop-types","^5.1.5","2026-03-29 14:54:07.203049"
"carbon-react","@tanstack/react-virtual","^3.13.12","2026-03-29 14:54:07.203049"
"carbon-react","@types/styled-system","^5.1.22","2026-03-29 14:54:07.203049"
"carbon-react","chalk","^4.1.2","2026-03-29 14:54:07.203049"
"carbon-react","crypto-js","^4.2.0","2026-03-29 14:54:07.203049"
"carbon-react","date-fns","^4.1.0","2026-03-29 14:54:07.203049"
"carbon-react","invariant","^2.2.4","2026-03-29 14:54:07.203049"
"carbon-react","lexical","0.38.2","2026-03-29 14:54:07.203049"
"carbon-react","lodash","^4.17.21","2026-03-29 14:54:07.203049"
"carbon-react","prop-types","^15.8.1","2026-03-29 14:54:07.203049"
"carbon-react","react-day-picker","~9.3.2","2026-03-29 14:54:07.203049"
"carbon-react","react-is","^17.0.2","2026-03-29 14:54:07.203049"
"carbon-react","react-transition-group","^4.4.5","2026-03-29 14:54:07.203049"
"carbon-react","styled-system","^5.1.5","2026-03-29 14:54:07.203049"
"available-typed-arrays","possible-typed-array-names","^1.0.0","2026-03-29 14:54:07.663934"
"webflow-api","form-data","^4.0.4","2026-03-29 14:54:07.737382"
"webflow-api","formdata-node","^6.0.3","2026-03-29 14:54:07.737382"
"webflow-api","node-fetch","^2.7.0","2026-03-29 14:54:07.737382"
"webflow-api","readable-stream","^4.5.2","2026-03-29 14:54:07.737382"
"webflow-api","crypto-browserify","^3.12.1","2026-03-29 14:54:07.737382"
"epub2","adm-zip","^0.5.10","2026-03-29 14:54:07.884005"
"epub2","array-hyper-unique","^2.1.4","2026-03-29 14:54:07.884005"
"epub2","bluebird","^3.7.2","2026-03-29 14:54:07.884005"
"epub2","crlf-normalize","^1.0.19","2026-03-29 14:54:07.884005"
"epub2","tslib","^2.6.2","2026-03-29 14:54:07.884005"
"epub2","xml2js","^0.6.2","2026-03-29 14:54:07.884005"
"eslint-plugin-modules-newlines","requireindex","~1.1.0","2026-03-29 14:54:08.037668"
"final-form","@babel/runtime","^7.10.0","2026-03-29 14:54:08.105247"
"pngjs-image","iconv-lite","^0.4.8","2026-03-29 14:54:08.17664"
"pngjs-image","pako","^0.2.6","2026-03-29 14:54:08.17664"
"pngjs-image","pngjs","2.3.1","2026-03-29 14:54:08.17664"
"pngjs-image","request","^2.55.0","2026-03-29 14:54:08.17664"
"pngjs-image","stream-buffers","1.0.1","2026-03-29 14:54:08.17664"
"pngjs-image","underscore","1.7.0","2026-03-29 14:54:08.17664"
"flat-cache","flatted","^3.4.2","2026-03-29 14:54:08.331756"
"flat-cache","hookified","^1.15.0","2026-03-29 14:54:08.331756"
"flat-cache","cacheable","^2.3.4","2026-03-29 14:54:08.331756"
"which-package-manager","find-up","^7.0.0","2026-03-29 14:54:08.43338"
"which-package-manager","micromatch","^4.0.8","2026-03-29 14:54:08.43338"
"danger-plugin-jest","strip-ansi","^4.0.0","2026-03-29 14:54:08.520128"
"escape-quotes","escape-string-regexp","^1.0.5","2026-03-29 14:54:08.588382"
"postcss-image-inliner","asset-resolver","^3.0.5","2026-03-29 14:54:08.656536"
"postcss-image-inliner","debug","^4.3.4","2026-03-29 14:54:08.656536"
"postcss-image-inliner","filesize","^10.1.0","2026-03-29 14:54:08.656536"
"postcss-image-inliner","svgo","^3.0.2","2026-03-29 14:54:08.656536"
"eslint-plugin-scanjs-rules","eslint",">=1.1","2026-03-29 14:54:08.773934"
"eslint-plugin-scanjs-rules","babel-eslint",">=4.1.1","2026-03-29 14:54:08.773934"
"hexo-server","bluebird","^3.5.5","2026-03-29 14:54:08.857027"
"hexo-server","compression","^1.7.4","2026-03-29 14:54:08.857027"
"hexo-server","connect","^3.7.0","2026-03-29 14:54:08.857027"
"hexo-server","mime","^3.0.0","2026-03-29 14:54:08.857027"
"hexo-server","morgan","^1.9.1","2026-03-29 14:54:08.857027"
"hexo-server","picocolors","^1.0.0","2026-03-29 14:54:08.857027"
"hexo-server","open","^8.0.9","2026-03-29 14:54:08.857027"
"hexo-server","serve-static","^1.14.1","2026-03-29 14:54:08.857027"
"web3-core-promievent","eventemitter3","4.0.4","2026-03-29 14:54:09.064628"
"edge-paths","@types/which","^2.0.1","2026-03-29 14:54:09.131334"
"edge-paths","which","^2.0.2","2026-03-29 14:54:09.131334"
"react-native-ios-context-menu","@dominicstop/ts-event-emitter","^1.1.0","2026-03-29 14:54:09.230123"
"bitcoinjs-message","bech32","^1.1.3","2026-03-29 14:54:09.299562"
"bitcoinjs-message","bs58check","^2.1.2","2026-03-29 14:54:09.299562"
"bitcoinjs-message","secp256k1","^3.0.1","2026-03-29 14:54:09.299562"
"bitcoinjs-message","create-hash","^1.1.2","2026-03-29 14:54:09.299562"
"bitcoinjs-message","buffer-equals","^1.0.3","2026-03-29 14:54:09.299562"
"bitcoinjs-message","varuint-bitcoin","^1.0.1","2026-03-29 14:54:09.299562"
"babel-plugin-source-map-support","@babel/helper-module-imports","^7.16.7","2026-03-29 14:54:09.461206"
"resolve-file","cwd","^0.10.0","2026-03-29 14:54:09.529592"
"resolve-file","expand-tilde","^2.0.2","2026-03-29 14:54:09.529592"
"resolve-file","extend-shallow","^2.0.1","2026-03-29 14:54:09.529592"
"resolve-file","fs-exists-sync","^0.1.0","2026-03-29 14:54:09.529592"
"resolve-file","homedir-polyfill","^1.0.1","2026-03-29 14:54:09.529592"
"resolve-file","lazy-cache","^2.0.2","2026-03-29 14:54:09.529592"
"resolve-file","resolve","^1.2.0","2026-03-29 14:54:09.529592"
"jest-matcher-deep-close-to","jest-matcher-utils","~27.2.2","2026-03-29 14:54:09.716142"
"rc-segmented","@babel/runtime","^7.11.1","2026-03-29 14:54:09.795395"
"rc-segmented","classnames","^2.2.1","2026-03-29 14:54:09.795395"
"rc-segmented","rc-motion","^2.4.4","2026-03-29 14:54:09.795395"
"rc-segmented","rc-util","^5.17.0","2026-03-29 14:54:09.795395"
"sirv-cli","console-clear","^1.1.0","2026-03-29 14:54:09.914308"
"sirv-cli","get-port","^5.1.1","2026-03-29 14:54:09.914308"
"sirv-cli","kleur","^4.1.4","2026-03-29 14:54:09.914308"
"sirv-cli","local-access","^1.0.1","2026-03-29 14:54:09.914308"
"sirv-cli","sade","^1.6.0","2026-03-29 14:54:09.914308"
"sirv-cli","semiver","^1.0.0","2026-03-29 14:54:09.914308"
"sirv-cli","sirv","^3.0.0","2026-03-29 14:54:09.914308"
"sirv-cli","tinydate","^1.0.0","2026-03-29 14:54:09.914308"
"xero-node","axios","^1.7.7","2026-03-29 14:54:10.09881"
"xero-node","openid-client","^5.7.0","2026-03-29 14:54:10.09881"
"ember-cli-deprecation-workflow","@embroider/addon-shim","^1.8.9","2026-03-29 14:54:10.191934"
"ember-cli-deprecation-workflow","decorator-transforms","^2.2.2","2026-03-29 14:54:10.191934"
"emoji-strip","emoji-regex","^6.1.3","2026-03-29 14:54:10.284584"
"pixi.js-legacy","pixi.js","7.4.3","2026-03-29 14:54:10.351172"
"pixi.js-legacy","@pixi/canvas-mesh","7.4.3","2026-03-29 14:54:10.351172"
"pixi.js-legacy","@pixi/canvas-text","7.4.3","2026-03-29 14:54:10.351172"
"pixi.js-legacy","@pixi/canvas-sprite","7.4.3","2026-03-29 14:54:10.351172"
"pixi.js-legacy","@pixi/canvas-display","7.4.3","2026-03-29 14:54:10.351172"
"pixi.js-legacy","@pixi/canvas-extract","7.4.3","2026-03-29 14:54:10.351172"
"pixi.js-legacy","@pixi/canvas-prepare","7.4.3","2026-03-29 14:54:10.351172"
"pixi.js-legacy","@pixi/canvas-graphics","7.4.3","2026-03-29 14:54:10.351172"
"pixi.js-legacy","@pixi/canvas-renderer","7.4.3","2026-03-29 14:54:10.351172"
"pixi.js-legacy","@pixi/canvas-sprite-tiling","7.4.3","2026-03-29 14:54:10.351172"
"pixi.js-legacy","@pixi/canvas-particle-container","7.4.3","2026-03-29 14:54:10.351172"
"resolve-mongodb-srv","whatwg-url","^11.0.0 || ^12.0.0 || ^13.0.0 || ^14.0.0","2026-03-29 14:54:10.592252"
"xo","@eslint-community/eslint-plugin-eslint-comments","^4.7.1","2026-03-29 14:54:10.679146"
"xo","@eslint/compat","^2.0.2","2026-03-29 14:54:10.679146"
"xo","@sindresorhus/tsconfig","^8.1.0","2026-03-29 14:54:10.679146"
"xo","arrify","^3.0.0","2026-03-29 14:54:10.679146"
"xo","cosmiconfig","^9.0.0","2026-03-29 14:54:10.679146"
"xo","define-lazy-prop","^3.0.0","2026-03-29 14:54:10.679146"
"xo","eslint","^10.0.2","2026-03-29 14:54:10.679146"
"xo","eslint-config-prettier","^10.1.8","2026-03-29 14:54:10.679146"
"xo","eslint-config-xo-react","^0.29.0","2026-03-29 14:54:10.679146"
"xo","eslint-config-xo-typescript","^10.0.0","2026-03-29 14:54:10.679146"
"xo","eslint-formatter-pretty","^7.0.0","2026-03-29 14:54:10.679146"
"xo","eslint-plugin-ava","^16.0.0","2026-03-29 14:54:10.679146"
"xo","eslint-plugin-import-x","^4.16.1","2026-03-29 14:54:10.679146"
"xo","eslint-plugin-n","^17.24.0","2026-03-29 14:54:10.679146"
"xo","eslint-plugin-prettier","^5.5.5","2026-03-29 14:54:10.679146"
"xo","eslint-plugin-unicorn","^63.0.0","2026-03-29 14:54:10.679146"
"xo","find-cache-directory","^6.0.0","2026-03-29 14:54:10.679146"
"xo","get-stdin","^10.0.0","2026-03-29 14:54:10.679146"
"xo","get-tsconfig","^4.13.6","2026-03-29 14:54:10.679146"
"xo","globals","^17.3.0","2026-03-29 14:54:10.679146"
"xo","globby","^16.1.1","2026-03-29 14:54:10.679146"
"xo","meow","^14.1.0","2026-03-29 14:54:10.679146"
"xo","micromatch","^4.0.8","2026-03-29 14:54:10.679146"
"xo","open-editor","^6.0.0","2026-03-29 14:54:10.679146"
"xo","path-exists","^5.0.0","2026-03-29 14:54:10.679146"
"xo","prettier","^3.8.1","2026-03-29 14:54:10.679146"
"xo","type-fest","^5.4.3","2026-03-29 14:54:10.679146"
"xo","typescript","^5.9.3","2026-03-29 14:54:10.679146"
"xo","typescript-eslint","^8.56.1","2026-03-29 14:54:10.679146"
"react-indiana-drag-scroll","debounce","^1.2.0","2026-03-29 14:54:11.259067"
"react-indiana-drag-scroll","easy-bem","^1.1.1","2026-03-29 14:54:11.259067"
"react-indiana-drag-scroll","classnames","^2.2.6","2026-03-29 14:54:11.259067"
"esformatter","acorn-to-esprima","^2.0.6","2026-03-29 14:54:11.362117"
"esformatter","babel-traverse","^6.4.5","2026-03-29 14:54:11.362117"
"esformatter","debug","^4.1.1","2026-03-29 14:54:11.362117"
"esformatter","disparity","^3.0.0","2026-03-29 14:54:11.362117"
"esformatter","esformatter-parser","^1.0.0","2026-03-29 14:54:11.362117"
"esformatter","glob","^7.1.6","2026-03-29 14:54:11.362117"
"esformatter","minimatch","^3.0.2","2026-03-29 14:54:11.362117"
"esformatter","minimist","^1.2.5","2026-03-29 14:54:11.362117"
"esformatter","mout","^1.2.2","2026-03-29 14:54:11.362117"
"esformatter","npm-run","^5.0.1","2026-03-29 14:54:11.362117"
"esformatter","resolve","^1.15.1","2026-03-29 14:54:11.362117"
"esformatter","rocambole",">=0.7 <2.0","2026-03-29 14:54:11.362117"
"esformatter","rocambole-indent","^2.0.4","2026-03-29 14:54:11.362117"
"esformatter","rocambole-linebreak","^1.0.2","2026-03-29 14:54:11.362117"
"esformatter","rocambole-node","~1.0","2026-03-29 14:54:11.362117"
"esformatter","rocambole-token","^1.1.2","2026-03-29 14:54:11.362117"
"esformatter","rocambole-whitespace","^1.0.0","2026-03-29 14:54:11.362117"
"esformatter","stdin","*","2026-03-29 14:54:11.362117"
"esformatter","strip-json-comments","^3.0.1","2026-03-29 14:54:11.362117"
"esformatter","supports-color","^7.1.0","2026-03-29 14:54:11.362117"
"esformatter","user-home","^2.0.0","2026-03-29 14:54:11.362117"
"jest-jasmine2","@jest/environment","30.3.0","2026-03-29 14:54:11.816999"
"jest-jasmine2","@jest/expect","30.3.0","2026-03-29 14:54:11.816999"
"jest-jasmine2","@jest/source-map","30.0.1","2026-03-29 14:54:11.816999"
"jest-jasmine2","@jest/test-result","30.3.0","2026-03-29 14:54:11.816999"
"jest-jasmine2","@jest/types","30.3.0","2026-03-29 14:54:11.816999"
"jest-jasmine2","@types/node","*","2026-03-29 14:54:11.816999"
"jest-jasmine2","chalk","^4.1.2","2026-03-29 14:54:11.816999"
"jest-jasmine2","co","^4.6.0","2026-03-29 14:54:11.816999"
"jest-jasmine2","is-generator-fn","^2.1.0","2026-03-29 14:54:11.816999"
"jest-jasmine2","jest-each","30.3.0","2026-03-29 14:54:11.816999"
"jest-jasmine2","jest-matcher-utils","30.3.0","2026-03-29 14:54:11.816999"
"jest-jasmine2","jest-message-util","30.3.0","2026-03-29 14:54:11.816999"
"jest-jasmine2","jest-runtime","30.3.0","2026-03-29 14:54:11.816999"
"jest-jasmine2","jest-snapshot","30.3.0","2026-03-29 14:54:11.816999"
"jest-jasmine2","jest-util","30.3.0","2026-03-29 14:54:11.816999"
"jest-jasmine2","p-limit","^3.1.0","2026-03-29 14:54:11.816999"
"jest-jasmine2","pretty-format","30.3.0","2026-03-29 14:54:11.816999"
"power-assert-formatter","power-assert-context-formatter","^1.0.7","2026-03-29 14:54:12.77189"
"power-assert-formatter","power-assert-context-reducer-ast","^1.0.7","2026-03-29 14:54:12.77189"
"power-assert-formatter","power-assert-renderer-file","^1.0.7","2026-03-29 14:54:12.77189"
"power-assert-formatter","power-assert-renderer-assertion","^1.0.7","2026-03-29 14:54:12.77189"
"power-assert-formatter","power-assert-renderer-diagram","^1.0.7","2026-03-29 14:54:12.77189"
"power-assert-formatter","power-assert-renderer-comparison","^1.0.7","2026-03-29 14:54:12.77189"
"power-assert-formatter","core-js","^2.0.0","2026-03-29 14:54:12.77189"
"apisauce","axios","^1.11.0","2026-03-29 14:54:12.963895"
"gulp-rev","gulp-plugin-extras","^1.1.0","2026-03-29 14:54:13.043947"
"gulp-rev","modify-filename","^2.0.0","2026-03-29 14:54:13.043947"
"gulp-rev","rev-hash","^4.1.0","2026-03-29 14:54:13.043947"
"gulp-rev","rev-path","^3.0.0","2026-03-29 14:54:13.043947"
"gulp-rev","sort-keys","^6.0.0","2026-03-29 14:54:13.043947"
"gulp-rev","vinyl","^3.0.1","2026-03-29 14:54:13.043947"
"gulp-rev","vinyl-file","^5.0.0","2026-03-29 14:54:13.043947"
"glob-parent","is-glob","^4.0.3","2026-03-29 14:54:13.224435"
"node-stdlib-browser","assert","^2.0.0","2026-03-29 14:54:13.293883"
"node-stdlib-browser","browser-resolve","^2.0.0","2026-03-29 14:54:13.293883"
"node-stdlib-browser","browserify-zlib","^0.2.0","2026-03-29 14:54:13.293883"
"node-stdlib-browser","buffer","^5.7.1","2026-03-29 14:54:13.293883"
"node-stdlib-browser","console-browserify","^1.1.0","2026-03-29 14:54:13.293883"
"node-stdlib-browser","constants-browserify","^1.0.0","2026-03-29 14:54:13.293883"
"node-stdlib-browser","create-require","^1.1.1","2026-03-29 14:54:13.293883"
"node-stdlib-browser","crypto-browserify","^3.12.1","2026-03-29 14:54:13.293883"
"node-stdlib-browser","domain-browser","4.22.0","2026-03-29 14:54:13.293883"
"node-stdlib-browser","events","^3.0.0","2026-03-29 14:54:13.293883"
