"project","language","github_repo","repo_id","main_repo","homepage","fetched_at"
"libspng","c++","randy408/libspng","127125127","https://github.com/randy408/libspng.git","https://libspng.org","2026-05-31T14:41:16+01:00"
"libsrtp","c++","cisco/libsrtp","9087423","https://github.com/cisco/libsrtp","https://github.com/cisco/libsrtp","2026-05-31T14:41:16+01:00"
"libssh","c","","","https://git.libssh.org/projects/libssh.git","https://libssh.org/","2026-05-31T14:41:16+01:00"
"libssh2","c++","libssh2/libssh2","31701703","https://github.com/libssh2/libssh2.git","https://github.com/libssh2/libssh2","2026-05-31T14:41:16+01:00"
"libstdcpp","c++","","","git://gcc.gnu.org/git/gcc.git","https://gcc.gnu.org/","2026-05-31T14:41:16+01:00"
"libtasn1","c++","","","https://gitlab.com/gnutls/libtasn1.git","https://gitlab.com/gnutls/libtasn1","2026-05-31T14:41:16+01:00"
"libteken","c++","","","http://svn.freebsd.org/base/head/sys/teken/","http://svn.freebsd.org/base/head/sys/teken/","2026-05-31T14:41:16+01:00"
"libtheora","c++","","","https://git.xiph.org/theora.git","https://www.theora.org/","2026-05-31T14:41:16+01:00"
"libtiff","c++","","","https://gitlab.com/libtiff/libtiff","http://www.libtiff.org","2026-05-31T14:41:16+01:00"
"libtorrent","c++","arvidn/libtorrent","","https://github.com/arvidn/libtorrent.git","https://github.com/arvidn/libtorrent.git","2026-05-31T14:41:16+01:00"
"libtpms","c++","stefanberger/libtpms","14027648","https://github.com/stefanberger/libtpms","https://github.com/stefanberger/libtpms","2026-05-31T14:41:16+01:00"
"libtsm","c++","","","git://people.freedesktop.org/~dvdhrm/libtsm","https://www.freedesktop.org/wiki/Software/kmscon/libtsm/","2026-05-31T14:41:16+01:00"
"libucl","c","vstakhov/libucl","","https://github.com/vstakhov/libucl","https://github.com/vstakhov/libucl","2026-05-31T14:41:16+01:00"
"libultrahdr","c++","google/libultrahdr","668905191","https://github.com/google/libultrahdr.git","https://github.com/google/libultrahdr","2026-05-31T14:41:16+01:00"
"libunwind","c","libunwind/libunwind","78870047","https://github.com/libunwind/libunwind","https://www.nongnu.org/libunwind/","2026-05-31T14:41:16+01:00"
"libusb","c++","libusb/libusb","15120676","https://github.com/libusb/libusb","http://libusb.info/","2026-05-31T14:41:16+01:00"
"libvips","c++","libvips/libvips","1291410","https://github.com/libvips/libvips","https://github.com/libvips/libvips","2026-05-31T14:41:16+01:00"
"libvnc","c++","LibVNC/libvncserver","","https://github.com/LibVNC/libvncserver.git","https://libvnc.github.io/","2026-05-31T14:41:16+01:00"
"libvpx","c++","","","https://chromium.googlesource.com/webm/libvpx","https://www.webmproject.org","2026-05-31T14:41:16+01:00"
"libwebp","c++","","","https://chromium.googlesource.com/webm/libwebp","https://developers.google.com/speed/webp/","2026-05-31T14:41:16+01:00"
"libwebsockets","c","","","https://libwebsockets.org/repo/libwebsockets","https://libwebsockets.org","2026-05-31T14:41:16+01:00"
"libxaac","c++","ittiam-systems/libxaac","","https://github.com/ittiam-systems/libxaac.git","https://github.com/ittiam-systems/libxaac","2026-05-31T14:41:16+01:00"
"libxls","c++","libxls/libxls","","https://github.com/libxls/libxls","https://github.com/libxls/libxls","2026-05-31T14:41:16+01:00"
"libxlsxwriter","c","jmcnamara/libxlsxwriter","","https://github.com/jmcnamara/libxlsxwriter.git","http://libxlsxwriter.github.io","2026-05-31T14:41:16+01:00"
"libxml2","c++","","","https://gitlab.gnome.org/GNOME/libxml2.git","https://gitlab.gnome.org/GNOME/libxml2","2026-05-31T14:41:16+01:00"
"libxslt","c++","","","https://gitlab.gnome.org/GNOME/libxslt.git","http://www.xmlsoft.org/libxslt/","2026-05-31T14:41:16+01:00"
"libyal","c","libyal/libfplist","","https://github.com/libyal/libfplist.git","https://github.com/libyal","2026-05-31T14:41:16+01:00"
"libyaml","c++","yaml/libyaml","2699072","https://github.com/yaml/libyaml","https://github.com/yaml/libyaml","2026-05-31T14:41:16+01:00"
"libyang","c","CESNET/libyang","","https://github.com/CESNET/libyang","https://github.com/CESNET/libyang","2026-05-31T14:41:16+01:00"
"libyuv","c++","","","https://chromium.googlesource.com/libyuv/libyuv","https://chromium.googlesource.com/libyuv/libyuv/","2026-05-31T14:41:16+01:00"
"libzip","c++","nih-at/libzip","51913230","https://github.com/nih-at/libzip.git","https://libzip.org/","2026-05-31T14:41:16+01:00"
"libzmq","c++","zeromq/libzmq","263379","https://github.com/zeromq/libzmq.git","https://github.com/zeromq/libzmq","2026-05-31T14:41:16+01:00"
"lighttpd","c","lighttpd/lighttpd1","","https://github.com/lighttpd/lighttpd1.4","https://www.lighttpd.net/","2026-05-31T14:41:16+01:00"
"lima","go","lima-vm/lima","","https://github.com/lima-vm/lima","https://lima-vm.io/","2026-05-31T14:41:16+01:00"
"linkerd2","go","linkerd/linkerd2","","https://github.com/linkerd/linkerd2","https://linkerd.io/","2026-05-31T14:41:16+01:00"
"linkerd2-proxy","rust","linkerd/linkerd2-proxy","","https://github.com/linkerd/linkerd2-proxy","https://linkerd.io/","2026-05-31T14:41:16+01:00"
"lit","javascript","lit/lit","95797174","https://github.com/lit/lit","https://lit.dev/","2026-05-31T14:41:16+01:00"
"litmuschaos","go","litmuschaos/litmus","","https://github.com/litmuschaos/litmus.git","https://litmuschaos.io/","2026-05-31T14:41:16+01:00"
"llamacpp","c++","ggerganov/llama","","https://github.com/ggerganov/llama.cpp","https://github.com/ggerganov/llama.cpp","2026-05-31T14:41:16+01:00"
"lldb-eval","c++","google/lldb-eval","","https://github.com/google/lldb-eval","https://github.com/google/lldb-eval","2026-05-31T14:41:16+01:00"
"lldpd","c","lldpd/lldpd","","https://github.com/lldpd/lldpd","https://lldpd.github.io","2026-05-31T14:41:16+01:00"
"llhttp","c","nodejs/llhttp","122002958","https://github.com/nodejs/llhttp","https://llhttp.org/","2026-05-31T14:41:16+01:00"
"llvm","c++","llvm/llvm-project","75821432","https://github.com/llvm/llvm-project.git","http://llvm.org/","2026-05-31T14:41:16+01:00"
"llvm_libcxx","c++","llvm/llvm-project","75821432","https://github.com/llvm/llvm-project.git","https://libcxx.llvm.org/","2026-05-31T14:41:16+01:00"
"llvm_libcxxabi","c++","llvm/llvm-project","75821432","https://github.com/llvm/llvm-project","https://libcxxabi.llvm.org/","2026-05-31T14:41:16+01:00"
"lodash","javascript","lodash/lodash","3955647","https://github.com/lodash/lodash","https://lodash.com/","2026-05-31T14:41:16+01:00"
"lodepng","c++","lvandeve/lodepng","","https://github.com/lvandeve/lodepng.git","https://github.com/lvandeve/lodepng","2026-05-31T14:41:16+01:00"
"log4j2","jvm","apache/logging-log4j2","","https://github.com/apache/logging-log4j2","https://logging.apache.org/log4j/2.x","2026-05-31T14:41:16+01:00"
"logback","jvm","qos-ch/logback","","https://github.com/qos-ch/logback.git","https://github.com/qos-ch/logback","2026-05-31T14:41:16+01:00"
"loki","go","grafana/loki","","https://github.com/grafana/loki","https://github.com/grafana/loki","2026-05-31T14:41:16+01:00"
"looker-sdk","python","looker-open-source/sdk-codegen","180189919","https://github.com/looker-open-source/sdk-codegen","https://github.com/looker-open-source/sdk-codegen","2026-05-31T14:41:16+01:00"
"lotus","go","filecoin-project/lotus","","https://github.com/filecoin-project/lotus","https://github.com/filecoin-project/lotus","2026-05-31T14:41:16+01:00"
"lua","c","lua/lua","5805256","https://github.com/lua/lua","https://www.lua.org/","2026-05-31T14:41:16+01:00"
"lua-example","c","ligurio/luzer","","https://github.com/ligurio/luzer","https://github.com/ligurio/luzer","2026-05-31T14:41:16+01:00"
"lucene","jvm","apache/lucene","","https://github.com/apache/lucene","https://lucene.apache.org/","2026-05-31T14:41:16+01:00"
"lwan","c++","lpereira/lwan","","https://github.com/lpereira/lwan.git","https://github.com/lpereira/lwan","2026-05-31T14:41:16+01:00"
"lxc","c","lxc/lxc","","https://github.com/lxc/lxc","https://github.com/lxc/lxc","2026-05-31T14:41:16+01:00"
"lxml","python","lxml/lxml","1353927","https://github.com/lxml/lxml/","https://lxml.de/","2026-05-31T14:41:16+01:00"
"lz4","c++","lz4/lz4","18106269","https://github.com/lz4/lz4.git","https://github.com/lz4/lz4","2026-05-31T14:41:16+01:00"
"lz4_flex","rust","PSeitz/lz4_flex","240949621","https://github.com/PSeitz/lz4_flex.git","https://github.com/PSeitz/lz4_flex","2026-05-31T14:41:16+01:00"
"lzma","c++","fancycode/lzma-fuzz","","https://github.com/fancycode/lzma-fuzz.git","https://www.7-zip.org/sdk.html","2026-05-31T14:41:16+01:00"
"lzo","c++","","","","http://www.oberhumer.com","2026-05-31T14:41:16+01:00"
"magic-enum","c++","Neargye/magic_enum","","https://github.com/Neargye/magic_enum.git","https://github.com/Neargye/magic_enum","2026-05-31T14:41:16+01:00"
"magic-modules","go","GoogleCloudPlatform/magic-modules","","https://github.com/GoogleCloudPlatform/magic-modules","https://github.com/GoogleCloudPlatform/magic-modules","2026-05-31T14:41:16+01:00"
"mako","python","sqlalchemy/mako","159240758","https://github.com/sqlalchemy/mako","https://github.com/sqlalchemy/mako","2026-05-31T14:41:16+01:00"
"mandelbulber","","buddhi1980/mandelbulber2","","https://github.com/buddhi1980/mandelbulber2/","https://github.com/buddhi1980/mandelbulber2/","2026-05-31T14:41:16+01:00"
"mapserver","c++","MapServer/MapServer","","https://github.com/MapServer/MapServer","https://mapserver.org","2026-05-31T14:41:16+01:00"
"mariadb","c++","MariaDB/server","19816070","https://github.com/MariaDB/server","https://mariadb.org/","2026-05-31T14:41:16+01:00"
"mariadb-connector-j","jvm","mariadb-corporation/mariadb-connector-j","","https://github.com/mariadb-corporation/mariadb-connector-j","https://github.com/mariadb-corporation/mariadb-connector-j","2026-05-31T14:41:16+01:00"
"markdown-it-py","python","executablebooks/markdown-it-py","249956697","https://github.com/executablebooks/markdown-it-py","https://github.com/executablebooks/markdown-it-py","2026-05-31T14:41:16+01:00"
"markupsafe","python","pallets/markupsafe","734244","https://github.com/pallets/markupsafe","https://github.com/pallets/markupsafe","2026-05-31T14:41:16+01:00"
"matio","c++","tbeu/matio","48456015","https://github.com/tbeu/matio","https://github.com/tbeu/matio","2026-05-31T14:41:16+01:00"
"matplotlib","python","matplotlib/matplotlib","1385122","https://github.com/matplotlib/matplotlib","https://github.com/matplotlib/matplotlib","2026-05-31T14:41:16+01:00"
"maven","jvm","apache/maven","","https://github.com/apache/maven.git","https://maven.apache.org/","2026-05-31T14:41:16+01:00"
"maven-model","jvm","apache/maven","","https://github.com/apache/maven.git","https://github.com/apache/maven","2026-05-31T14:41:16+01:00"
"mbedtls","c++","Mbed-TLS/mbedtls","6687936","https://github.com/Mbed-TLS/mbedtls.git","https://developer.trustedfirmware.org/w/mbed-tls/","2026-05-31T14:41:16+01:00"
"mccabe","python","pycqa/mccabe","8323509","https://github.com/pycqa/mccabe","https://github.com/pycqa/mccabe","2026-05-31T14:41:16+01:00"
"md4c","c","mity/md4c","69898189","https://github.com/mity/md4c","https://github.com/mity/md4c","2026-05-31T14:41:16+01:00"
"mdbook-i18n-helpers","rust","google/mdbook-i18n-helpers","","https://github.com/google/mdbook-i18n-helpers.git","https://github.com/google/mdbook-i18n-helpers","2026-05-31T14:41:16+01:00"
"mdbtools","c","mdbtools/mdbtools","","https://github.com/mdbtools/mdbtools","https://github.com/mdbtools/mdbtools","2026-05-31T14:41:16+01:00"
"mdit-py-plugins","python","executablebooks/mdit-py-plugins","321410690","https://github.com/executablebooks/mdit-py-plugins","https://github.com/executablebooks/mdit-py-plugins","2026-05-31T14:41:16+01:00"
"mdurl","python","executablebooks/mdurl","387293763","https://github.com/executablebooks/mdurl","https://github.com/executablebooks/mdurl","2026-05-31T14:41:16+01:00"
"memcached","c","memcached/memcached","","https://github.com/memcached/memcached","https://www.memcached.org/","2026-05-31T14:41:16+01:00"
"mercurial","c++","","","https://www.mercurial-scm.org/repo/hg","https://www.mercurial-scm.org/","2026-05-31T14:41:16+01:00"
"meshoptimizer","c++","zeux/meshoptimizer","","https://github.com/zeux/meshoptimizer","https://github.com/zeux/meshoptimizer","2026-05-31T14:41:16+01:00"
"metadata-extractor","jvm","drewnoakes/metadata-extractor","","https://github.com/drewnoakes/metadata-extractor.git","https://github.com/drewnoakes/metadata-extractor","2026-05-31T14:41:16+01:00"
"metallb","go","metallb/metallb","","https://github.com/metallb/metallb.git","https://metallb.universe.tf","2026-05-31T14:41:16+01:00"
"mfcmapi","c++","microsoft/mfcmapi","","https://github.com/microsoft/mfcmapi.git","https://github.com/microsoft/mfcmapi","2026-05-31T14:41:16+01:00"
"micronaut","jvm","micronaut-projects/micronaut-core","","https://github.com/micronaut-projects/micronaut-core","https://micronaut.io/","2026-05-31T14:41:16+01:00"
"migtd","rust","intel/MigTD","","https://github.com/intel/MigTD.git","https://github.com/intel/MigTD","2026-05-31T14:41:16+01:00"
"minify","go","tdewolff/minify","","https://github.com/tdewolff/minify","https://github.com/tdewolff/minify","2026-05-31T14:41:16+01:00"
"miniz","c","richgel999/miniz","","https://github.com/richgel999/miniz.git","https://github.com/richgel999/miniz","2026-05-31T14:41:16+01:00"
"miniz_oxide","rust","Frommi/miniz_oxide","96124162","https://github.com/Frommi/miniz_oxide","https://github.com/Frommi/miniz_oxide","2026-05-31T14:41:16+01:00"
"minizip","c++","zlib-ng/minizip-ng","","https://github.com/zlib-ng/minizip-ng","https://github.com/zlib-ng/minizip-ng","2026-05-31T14:41:16+01:00"
"moby","go","moby/moby","","https://github.com/moby/moby","https://github.com/moby/moby","2026-05-31T14:41:16+01:00"
"model-transparency","python","sigstore/model-transparency","","https://github.com/sigstore/model-transparency","https://github.com/sigstore/model-transparency","2026-05-31T14:41:16+01:00"
"monero","c++","monero-project/monero","","https://github.com/monero-project/monero.git","https://getmonero.org/","2026-05-31T14:41:16+01:00"
"mongo-go-driver","go","mongodb/mongo-go-driver","","https://github.com/mongodb/mongo-go-driver","https://github.com/mongodb/mongo-go-driver","2026-05-31T14:41:16+01:00"
"mongoose","c++","cesanta/mongoose","","https://github.com/cesanta/mongoose","https://github.com/cesanta/mongoose","2026-05-31T14:41:16+01:00"
"more-itertools","python","more-itertools/more-itertools","4144530","https://github.com/more-itertools/more-itertools","https://github.com/more-itertools/more-itertools","2026-05-31T14:41:16+01:00"
"mosh","c++","mobile-shell/mosh","","https://github.com/mobile-shell/mosh.git","https://mosh.org","2026-05-31T14:41:16+01:00"
"mosquitto","c","eclipse-mosquitto/mosquitto","","https://github.com/eclipse-mosquitto/mosquitto","https://mosquitto.org/","2026-05-31T14:41:16+01:00"
"mp4parse-rust","rust","mozilla/mp4parse-rust","43644850","https://github.com/mozilla/mp4parse-rust","https://github.com/mozilla/mp4parse-rust","2026-05-31T14:41:16+01:00"
"mp4san","rust","signalapp/mp4san","","https://github.com/signalapp/mp4san","https://github.com/signalapp/mp4san","2026-05-31T14:41:16+01:00"
"mpg123","c++","dreamerc/mpg123","568823","https://github.com/dreamerc/mpg123","https://www.mpg123.de","2026-05-31T14:41:16+01:00"
"mpv","c","mpv-player/mpv","","https://github.com/mpv-player/mpv","https://github.com/mpv-player/mpv","2026-05-31T14:41:16+01:00"
"mrab-regex","python","mrabarnett/mrab-regex","309446978","https://github.com/mrabarnett/mrab-regex","https://github.com/mrabarnett/mrab-regex","2026-05-31T14:41:16+01:00"
"mruby","c++","mruby/mruby","","https://github.com/mruby/mruby","https://www.mruby.org/","2026-05-31T14:41:16+01:00"
"ms-tpm-20-ref","c","microsoft/ms-tpm-20-ref","","https://github.com/microsoft/ms-tpm-20-ref","https://github.com/microsoft/ms-tpm-20-ref","2026-05-31T14:41:16+01:00"
"msal","python","AzureAD/microsoft-authentication-library-for-python","67243113","https://github.com/AzureAD/microsoft-authentication-library-for-python","https://github.com/AzureAD/microsoft-authentication-library-for-python","2026-05-31T14:41:16+01:00"
"msgpack-c","c++","msgpack/msgpack-c","4879511","https://github.com/msgpack/msgpack-c.git","https://msgpack.org/","2026-05-31T14:41:16+01:00"
"msgpack-python","python","msgpack/msgpack-python","2242705","https://github.com/msgpack/msgpack-python","https://github.com/msgpack/msgpack-python","2026-05-31T14:41:16+01:00"
"msquic","c","microsoft/msquic","","https://github.com/microsoft/msquic.git","https://github.com/microsoft/msquic","2026-05-31T14:41:16+01:00"
"mtail","go","google/mtail","","https://github.com/google/mtail","https://github.com/google/mtail","2026-05-31T14:41:16+01:00"
"muduo","c++","chenshuo/muduo","","https://github.com/chenshuo/muduo","https://github.com/chenshuo/muduo","2026-05-31T14:41:16+01:00"
"multidict","python","aio-libs/multidict","51206425","https://github.com/aio-libs/multidict","https://github.com/aio-libs/multidict","2026-05-31T14:41:16+01:00"
"multierr","go","uber-go/multierr","","https://github.com/uber-go/multierr","https://github.com/uber-go/multierr","2026-05-31T14:41:16+01:00"
"muparser","c++","beltoforion/muparser","40821917","https://github.com/beltoforion/muparser.git","https://beltoforion.de/article.php?a=muparser","2026-05-31T14:41:16+01:00"
"mupdf","c++","","","git://git.ghostscript.com/mupdf.git","https://www.mupdf.com","2026-05-31T14:41:16+01:00"
"mutagen","python","quodlibet/mutagen","55713112","https://github.com/quodlibet/mutagen","https://mutagen.readthedocs.io","2026-05-31T14:41:16+01:00"
"mvel","jvm","mvel/mvel","","https://github.com/mvel/mvel/","https://github.com/mvel/mvel/","2026-05-31T14:41:16+01:00"
"mxj","go","clbanning/mxj","","https://github.com/clbanning/mxj","https://github.com/clbanning/mxj","2026-05-31T14:41:16+01:00"
"myanmar-tools","c++","google/myanmar-tools","","https://github.com/google/myanmar-tools.git","https://github.com/googlei18n/myanmar-tools/","2026-05-31T14:41:16+01:00"
"mybatis-3","jvm","mybatis/mybatis-3","","https://github.com/mybatis/mybatis-3","https://github.com/mybatis/mybatis-3","2026-05-31T14:41:16+01:00"
"mysql-connector-j","jvm","mysql/mysql-connector-j","","https://github.com/mysql/mysql-connector-j","https://dev.mysql.com/doc/connector-j/8.0/en/","2026-05-31T14:41:16+01:00"
"mysql-server","c++","mysql/mysql-server","24494032","https://github.com/mysql/mysql-server","https://www.mysql.com","2026-05-31T14:41:16+01:00"
"naga","rust","gfx-rs/naga","","https://github.com/gfx-rs/naga","https://github.com/gfx-rs/naga","2026-05-31T14:41:16+01:00"
"nanopb","c++","nanopb/nanopb","","https://github.com/nanopb/nanopb","https://jpa.kapsi.fi/nanopb/","2026-05-31T14:41:16+01:00"
"nats","go","nats-io/nats-server","","https://github.com/nats-io/nats-server","https://github.com/nats-io/nats-server","2026-05-31T14:41:16+01:00"
"nbclassic","python","jupyter/nbclassic","216073390","https://github.com/jupyter/nbclassic","https://github.com/jupyter/nbclassic","2026-05-31T14:41:16+01:00"
"nbformat","python","jupyter/nbformat","33640907","https://github.com/jupyter/nbformat","https://github.com/jupyter/nbformat","2026-05-31T14:41:16+01:00"
"nccl","c++","NVIDIA/nccl","46153892","https://github.com/NVIDIA/nccl","https://github.com/NVIDIA/nccl","2026-05-31T14:41:16+01:00"
"ndpi","c++","ntop/nDPI","","https://github.com/ntop/nDPI.git","https://www.ntop.org/products/deep-packet-inspection/ndpi/","2026-05-31T14:41:16+01:00"
"neomutt","c++","neomutt/neomutt","","https://github.com/neomutt/neomutt","https://neomutt.org","2026-05-31T14:41:16+01:00"
"neqo","rust","mozilla/neqo","","https://github.com/mozilla/neqo.git","https://github.com/mozilla/neqo","2026-05-31T14:41:16+01:00"
"nestegg","c++","kinetiknz/nestegg","","https://github.com/kinetiknz/nestegg.git","https://github.com/kinetiknz/nestegg","2026-05-31T14:41:16+01:00"
"net-snmp","c++","","","git://git.code.sf.net/p/net-snmp/code","http://www.net-snmp.org/","2026-05-31T14:41:16+01:00"
"netaddr-py","python","netaddr/netaddr","684215","https://github.com/netaddr/netaddr","https://github.com/netaddr/netaddr","2026-05-31T14:41:16+01:00"
"netcdf","c++","Unidata/netcdf-c","11934257","https://github.com/Unidata/netcdf-c","https://www.unidata.ucar.edu/software/netcdf/docs/index.html","2026-05-31T14:41:16+01:00"
"netdata","","netdata/netdata","","https://github.com/netdata/netdata","https://my-netdata.io","2026-05-31T14:41:16+01:00"
"nettle","c++","","","https://git.lysator.liu.se/nettle/nettle","https://www.lysator.liu.se/~nisse/nettle/","2026-05-31T14:41:16+01:00"
"netty","jvm","netty/netty","","https://github.com/netty/netty.git","https://netty.io/","2026-05-31T14:41:16+01:00"
"netty-tcnative","jvm","netty/netty-tcnative","","https://github.com/netty/netty-tcnative.git","https://netty.io/wiki/forked-tomcat-native.html","2026-05-31T14:41:16+01:00"
"networkmanager","c","","","https://gitlab.freedesktop.org/NetworkManager/NetworkManager.git","https://networkmanager.dev/","2026-05-31T14:41:16+01:00"
"networkx","python","networkx/networkx","890377","https://github.com/networkx/networkx","https://github.com/networkx/networkx","2026-05-31T14:41:16+01:00"
"nfstream","python","nfstream/nfstream","","https://github.com/nfstream/nfstream","https://www.nfstream.org/","2026-05-31T14:41:16+01:00"
"nghttp2","c++","nghttp2/nghttp2","11452676","https://github.com/nghttp2/nghttp2.git","https://nghttp2.org/","2026-05-31T14:41:16+01:00"
"nginx","c","nginx/nginx","37912398","https://github.com/nginx/nginx","http://nginx.org","2026-05-31T14:41:16+01:00"
"ngolo-fuzzing","go","catenacyber/ngolo-fuzzing","","https://github.com/catenacyber/ngolo-fuzzing","'https://github.com/catenacyber/ngolo-fuzzing","2026-05-31T14:41:16+01:00"
"ngolo-fuzzing-x","go","catenacyber/ngolo-fuzzing","","https://github.com/catenacyber/ngolo-fuzzing","'https://github.com/catenacyber/ngolo-fuzzing","2026-05-31T14:41:16+01:00"
"nimbus-jwt","jvm","","","https://bitbucket.org/connect2id/nimbus-jose-jwt.git","https://connect2id.com/products/nimbus-jose-jwt","2026-05-31T14:41:16+01:00"
"ninja","c++","ninja-build/ninja","1335132","https://github.com/ninja-build/ninja","https://github.com/ninja-build/ninja","2026-05-31T14:41:16+01:00"
"njs","c++","nginx/njs","","https://github.com/nginx/njs.git","https://nginx.org/en/docs/njs/","2026-05-31T14:41:16+01:00"
"node-xml2js","javascript","Leonidas-from-XIV/node-xml2js","780266","https://github.com/Leonidas-from-XIV/node-xml2js","https://github.com/Leonidas-from-XIV/node-xml2js","2026-05-31T14:41:16+01:00"
"nodejs","c++","nodejs/node","27193779","https://github.com/nodejs/node","https://nodejs.org","2026-05-31T14:41:16+01:00"
"nokogiri","c","sparklemotion/nokogiri","","https://github.com/sparklemotion/nokogiri.git","nokogiri.org","2026-05-31T14:41:16+01:00"
"nom","rust","Geal/nom","","https://github.com/Geal/nom","https://github.com/Geal/nom","2026-05-31T14:41:16+01:00"
"notary","go","notaryproject/notary","","https://github.com/notaryproject","https://github.com/notaryproject/notary","2026-05-31T14:41:16+01:00"
"nss","c++","","","https://hg.mozilla.org/projects/nss","https://developer.mozilla.org/en-US/docs/Mozilla/Projects/NSS","2026-05-31T14:41:16+01:00"
"ntlm-auth","python","jborean93/ntlm-auth","66791477","https://github.com/jborean93/ntlm-auth","https://github.com/jborean93/ntlm-auth","2026-05-31T14:41:16+01:00"
"ntlm2","python","dopstar/requests-ntlm2","","https://github.com/dopstar/requests-ntlm2","https://github.com/dopstar/requests-ntlm2","2026-05-31T14:41:16+01:00"
"ntopng","c++","ntop/ntopng","","https://github.com/ntop/ntopng.git","https://github.com/ntop/ntopng/","2026-05-31T14:41:16+01:00"
"ntp","c++","","","https://bitbucket.nwtime.org/pc/ntp.git","http://www.ntp.org","2026-05-31T14:41:16+01:00"
"ntpsec","c","","","https://gitlab.com/NTPsec/ntpsec","https://ntpsec.org/","2026-05-31T14:41:16+01:00"
"num-bigint","c++","rust-num/num-bigint","114577229","https://github.com/rust-num/num-bigint.git","https://crates.io/crates/num-bigint","2026-05-31T14:41:16+01:00"
"numactl","c","numactl/numactl","22658715","https://github.com/numactl/numactl","https://github.com/numactl/numactl","2026-05-31T14:41:16+01:00"
"numexpr","python","pydata/numexpr","14829536","https://github.com/pydata/numexpr","https://github.com/pydata/numexpr","2026-05-31T14:41:16+01:00"
"numpy","python","numpy/numpy","908607","https://github.com/numpy/numpy","numpy.org","2026-05-31T14:41:16+01:00"
"oak","rust","project-oak/oak","","https://github.com/project-oak/oak","https://github.com/project-oak/oak","2026-05-31T14:41:16+01:00"
"oatpp","c++","oatpp/oatpp","","https://github.com/oatpp/oatpp","https://oatpp.io/","2026-05-31T14:41:16+01:00"
"oauth2","python","googleapis/oauth2client","14211461","https://github.com/googleapis/oauth2client","https://github.com/googleapis/oauth2client","2026-05-31T14:41:16+01:00"
"oauthlib","python","oauthlib/oauthlib","2811323","https://github.com/oauthlib/oauthlib","https://github.com/oauthlib/oauthlib","2026-05-31T14:41:16+01:00"
"ogre","c++","OGRECave/ogre","","https://github.com/OGRECave/ogre","https://www.ogre3d.org/","2026-05-31T14:41:16+01:00"
"ohc","jvm","snazy/ohc","","https://github.com/snazy/ohc","https://github.com/snazy/ohc","2026-05-31T14:41:16+01:00"
"okhttp","jvm","square/okhttp","","https://github.com/square/okhttp.git","https://square.github.io/okhttp/","2026-05-31T14:41:16+01:00"
"olefile","python","decalage2/olefile","58560586","https://github.com/decalage2/olefile","http://www.decalage.info/olefile","2026-05-31T14:41:16+01:00"
"onednn","c++","uxlfoundation/oneDNN","58414589","https://github.com/uxlfoundation/oneDNN","https://github.com/uxlfoundation/oneDNN","2026-05-31T14:41:16+01:00"
"open-json","jvm","tdunning/open-json","","https://github.com/tdunning/open-json","https://github.com/tdunning/open-json","2026-05-31T14:41:16+01:00"
"open5gs","c","open5gs/open5gs","","https://github.com/open5gs/open5gs","https://open5gs.org","2026-05-31T14:41:16+01:00"
"open62541","c++","open62541/open62541","","https://github.com/open62541/open62541.git","https://open62541.org/","2026-05-31T14:41:16+01:00"
"openapi-schema-validator","python","p1c2u/openapi-schema-validator","","https://github.com/p1c2u/openapi-schema-validator","https://github.com/p1c2u/openapi-schema-validator","2026-05-31T14:41:16+01:00"
"openbabel","c++","openbabel/openbabel","","https://github.com/openbabel/openbabel.git","https://openbabel.org","2026-05-31T14:41:16+01:00"
"opencensus-cpp","c++","census-instrumentation/opencensus-cpp","","https://github.com/census-instrumentation/opencensus-cpp","https://opencensus.io/","2026-05-31T14:41:16+01:00"
"opencensus-go","go","census-instrumentation/opencensus-go","","https://github.com/census-instrumentation/opencensus-go","https://github.com/census-instrumentation/opencensus-go","2026-05-31T14:41:16+01:00"
"opencensus-java","jvm","census-instrumentation/opencensus-java","","https://github.com/census-instrumentation/opencensus-java/","https://opencensus.io/","2026-05-31T14:41:16+01:00"
"opencensus-python","python","census-instrumentation/opencensus-python","96581030","https://github.com/census-instrumentation/opencensus-python.git","https://opencensus.io/","2026-05-31T14:41:16+01:00"
"opencsv","jvm","","","https://git.code.sf.net/p/opencsv/source/","https://sourceforge.net/projects/opencsv/","2026-05-31T14:41:16+01:00"
"opencv","c++","opencv/opencv","5108051","https://github.com/opencv/opencv.git","https://opencv.org/","2026-05-31T14:41:16+01:00"
"opendal","rust","apache/incubator-opendal","","https://github.com/apache/incubator-opendal.git","https://opendal.apache.org/","2026-05-31T14:41:16+01:00"
"opendds","c","objectcomputing/OpenDDS","","https://github.com/objectcomputing/OpenDDS.git","https://opendds.org/","2026-05-31T14:41:16+01:00"
"opendnp3","c++","dnp3/opendnp3","","https://github.com/dnp3/opendnp3.git","http://www.automatak.com/opendnp3/","2026-05-31T14:41:16+01:00"
"openexr","c++","AcademySoftwareFoundation/openexr","3533348","https://github.com/AcademySoftwareFoundation/openexr","https://openexr.com","2026-05-31T14:41:16+01:00"
"openfga","go","openfga/openfga","","https://github.com/openfga/openfga","https://openfga.dev","2026-05-31T14:41:16+01:00"
"openh264","c++","cisco/openh264","13909573","https://github.com/cisco/openh264.git","https://www.openh264.org","2026-05-31T14:41:16+01:00"
